"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"103704",203.5,292.5,10730,3400,31,21,35,103,24,1145,7188,29,55
"103723",222.5,292.5,9306,3288,31,27,21,110,21,933,6851,23,53
"103724",223.5,292.5,10237,3385,22,24,32,117,18,1173,7225,42,55
"103725",224.5,292.5,10325,3274,25,27,29,84,27,1188,7294,30,53
"103726",225.5,292.5,9746,3128,27,19,36,104,23,1132,6610,29,51
"103777",276.5,292.5,11887,4690,25,24,31,92,21,597,6433,34,76
"103920",419.5,292.5,11053,3559,28,29,37,81,17,1086,7009,35,58
"103921",420.5,292.5,10314,3293,31,17,36,94,20,1274,7151,25,53
"103922",421.5,292.5,10944,3503,30,27,25,111,23,1192,7270,44,57
"103923",422.5,292.5,10880,3501,21,23,32,106,26,1253,7094,37,57
"103924",423.5,292.5,11408,3903,24,33,18,106,15,1003,6966,37,63
"103925",424.5,292.5,10852,3520,27,21,33,103,23,1153,7209,36,57
"103926",425.5,292.5,10637,3199,26,27,28,102,28,1254,7352,38,52
"103927",426.5,292.5,10806,3272,28,21,25,98,16,1333,7346,44,53
"103928",427.5,292.5,10607,3284,31,15,23,102,26,1229,7142,34,53
"103929",428.5,292.5,10608,3395,38,28,32,87,21,1185,6916,27,55
"103930",429.5,292.5,10748,3421,28,28,35,106,23,1137,6900,29,56
"103931",430.5,292.5,10698,3392,22,17,31,100,18,1268,7193,23,55
"103932",431.5,292.5,10637,3314,27,31,35,110,16,1259,7234,25,54
"103933",432.5,292.5,11103,3523,37,19,20,87,28,1124,7127,24,57
"103934",433.5,292.5,11235,3731,30,27,29,95,25,1080,6927,46,60
"103935",434.5,292.5,11488,4046,23,24,35,105,22,953,6871,40,66
"103936",435.5,292.5,11392,4014,35,24,31,108,20,917,6735,29,65
"103937",436.5,292.5,11130,3718,30,29,29,106,24,1053,6960,44,60
"103938",437.5,292.5,10972,3701,24,25,27,85,27,1096,6950,27,60
"103939",438.5,292.5,10955,3571,39,27,31,83,30,1059,6958,38,58
"103940",439.5,292.5,10696,3473,30,23,28,99,21,1139,7359,35,56
"103941",440.5,292.5,10886,3438,20,26,25,99,38,1213,7469,35,56
"103942",441.5,292.5,10596,3319,26,25,35,92,31,1291,7179,34,54
"103943",442.5,292.5,10867,3476,26,18,38,90,17,1267,7031,35,56
"103944",443.5,292.5,10895,3413,30,24,34,97,23,1106,7250,29,55
"103945",444.5,292.5,10877,3572,30,21,28,88,27,1123,7253,25,58
"103946",445.5,292.5,10770,3358,23,16,30,90,24,1209,7105,37,55
"103947",446.5,292.5,11098,3620,29,24,29,118,17,1085,6999,55,59
"103948",447.5,292.5,11348,3970,37,18,23,104,23,988,6832,38,64
"103949",448.5,292.5,10905,3523,26,29,30,103,21,1164,7058,34,57
"103950",449.5,292.5,10774,3338,17,17,33,101,19,1192,6945,31,54
"103951",450.5,292.5,10875,3368,36,28,20,102,26,1271,7190,36,55
"103952",451.5,292.5,10933,3528,30,24,39,98,22,1246,7194,28,57
"103953",452.5,292.5,10847,3475,43,24,28,105,24,1138,7244,33,56
"103954",453.5,292.5,9904,3443,35,24,23,89,21,753,5824,32,56
"104187",186.5,291.5,10143,3059,23,29,51,96,26,1286,7544,35,50
"104188",187.5,291.5,10349,3240,25,19,37,104,18,1226,7343,21,53
"104189",188.5,291.5,10559,3143,31,23,23,95,27,1219,7252,36,51
"104190",189.5,291.5,10380,3376,24,21,33,95,22,1234,7181,40,55
"104191",190.5,291.5,10613,3356,29,24,23,84,18,1271,7380,34,54
"104192",191.5,291.5,10660,3299,30,21,32,106,24,1252,7294,32,54
"104193",192.5,291.5,10654,3216,39,25,35,108,24,1228,7416,35,52
"104200",199.5,291.5,10520,3280,34,32,36,90,20,1206,7514,36,53
"104201",200.5,291.5,10536,3306,19,22,30,98,22,1219,7336,39,54
"104203",202.5,291.5,10872,3643,26,22,21,104,18,1138,7244,38,59
"104204",203.5,291.5,10660,3532,24,19,32,102,20,1121,7295,23,57
"104224",223.5,291.5,10228,3174,27,30,22,80,18,1248,7324,21,52
"104225",224.5,291.5,10686,3305,36,22,22,116,21,1340,7298,35,54
"104420",419.5,291.5,10848,3460,23,18,37,100,25,1127,7231,28,56
"104421",420.5,291.5,10932,3489,24,29,26,103,30,1148,7083,27,57
"104422",421.5,291.5,10842,3546,34,21,38,91,17,1220,7252,32,58
"104423",422.5,291.5,11245,3751,32,35,28,98,21,1017,7090,33,61
"104424",423.5,291.5,11444,4039,42,14,28,129,23,962,6842,44,65
"104425",424.5,291.5,10790,3385,27,29,33,101,22,1219,7228,39,55
"104426",425.5,291.5,10948,3429,30,18,29,94,26,1195,6998,34,56
"104427",426.5,291.5,10804,3437,29,21,29,93,30,1234,7094,28,56
"104428",427.5,291.5,10776,3387,40,24,27,119,27,1244,7220,37,55
"104429",428.5,291.5,10672,3406,29,17,32,104,32,1240,7217,38,55
"104430",429.5,291.5,10895,3516,33,31,30,100,27,1251,7186,33,57
"104431",430.5,291.5,10657,3333,30,14,27,105,24,1219,7147,35,54
"104433",432.5,291.5,11046,3658,36,26,27,115,19,1063,7036,25,59
"104434",433.5,291.5,10987,3425,27,16,32,103,17,1243,7298,34,56
"104435",434.5,291.5,10870,3850,31,25,27,95,18,1113,6948,28,62
"104436",435.5,291.5,9913,4294,27,38,21,167,29,757,6785,34,70
"104437",436.5,291.5,11111,3808,29,29,25,105,17,1077,6988,36,62
"104438",437.5,291.5,11024,3576,28,21,25,104,23,1151,7208,37,58
"104439",438.5,291.5,10772,3635,24,27,29,102,21,1158,6891,36,59
"104440",439.5,291.5,10917,3464,20,22,31,105,21,1221,7155,42,56
"104441",440.5,291.5,10823,3473,26,19,31,93,17,1163,7231,26,56
"104442",441.5,291.5,10702,3295,33,22,22,111,22,1335,7270,31,54
"104443",442.5,291.5,10974,3577,31,26,22,87,28,1131,7032,29,58
"104444",443.5,291.5,10926,3440,31,22,28,94,20,1145,6997,40,56
"104445",444.5,291.5,10863,3504,24,19,39,79,19,1128,7252,25,57
"104446",445.5,291.5,11002,3485,25,15,25,89,24,1119,7033,29,57
"104447",446.5,291.5,11041,3756,25,32,31,118,20,1055,6865,40,61
"104448",447.5,291.5,10552,3616,31,19,23,103,28,1078,6934,43,59
"104449",448.5,291.5,11105,3744,31,31,20,91,19,996,6922,31,61
"104450",449.5,291.5,10969,3725,26,19,27,99,26,1112,7101,38,60
"104451",450.5,291.5,10945,3487,26,18,34,99,30,1115,7168,36,57
"104452",451.5,291.5,11138,3742,27,34,36,104,22,1101,6874,32,61
"104453",452.5,291.5,9299,3292,28,28,26,101,23,737,5524,20,53
"104687",186.5,290.5,9734,2983,25,21,54,96,27,1225,7793,42,49
"104688",187.5,290.5,10574,3331,25,23,35,90,30,1260,7489,25,54
"104689",188.5,290.5,10605,3286,35,25,32,108,19,1219,7368,36,53
"104690",189.5,290.5,10430,3245,29,17,32,99,26,1137,7078,37,53
"104691",190.5,290.5,10573,3202,28,24,26,105,26,1228,7251,23,52
"104692",191.5,290.5,9734,2909,23,25,53,103,17,1149,7429,31,47
"104700",199.5,290.5,10905,3569,26,23,31,111,25,1185,7287,45,58
"104701",200.5,290.5,10602,3319,27,29,25,120,24,1280,7367,31,54
"104702",201.5,290.5,10869,3491,24,23,30,93,25,1169,7253,30,57
"104703",202.5,290.5,10834,3585,30,24,36,82,21,1148,7076,46,58
"104920",419.5,290.5,10645,3423,28,24,26,104,17,1205,7257,27,56
"104921",420.5,290.5,10975,3417,25,17,28,102,18,1158,7215,26,55
"104922",421.5,290.5,10851,3521,23,26,18,110,28,1168,7291,33,57
"104923",422.5,290.5,11203,3781,25,26,34,94,25,932,7140,34,61
"104924",423.5,290.5,10775,3753,30,37,25,101,20,937,6795,29,61
"104925",424.5,290.5,10621,3326,27,24,25,108,24,1270,7290,33,54
"104926",425.5,290.5,10739,3383,21,27,27,102,21,1247,7150,37,55
"104927",426.5,290.5,10733,3477,25,21,23,93,23,1262,7298,35,56
"104928",427.5,290.5,10755,3434,24,25,28,96,28,1213,7381,45,56
"104929",428.5,290.5,10598,3373,28,19,31,99,25,1201,7099,20,55
"104930",429.5,290.5,10615,3415,32,23,30,104,29,1232,7021,28,55
"104931",430.5,290.5,10602,3276,22,26,36,88,16,1294,7190,28,53
"104932",431.5,290.5,10744,3235,27,25,31,95,36,1257,6981,35,53
"104933",432.5,290.5,10528,3507,37,27,25,82,24,1110,7086,26,57
"104934",433.5,290.5,10882,3563,33,20,26,106,35,1173,7168,32,58
"104935",434.5,290.5,11142,3859,28,20,23,96,31,1017,6728,49,63
"104936",435.5,290.5,11536,3978,33,30,22,101,37,952,6904,37,64
"104937",436.5,290.5,10890,3563,38,21,35,101,25,1112,7086,38,58
"104938",437.5,290.5,10938,3669,20,23,18,93,30,1169,7222,35,59
"104939",438.5,290.5,11055,3634,39,32,30,118,22,1146,7169,42,59
"104940",439.5,290.5,10995,3509,25,17,26,88,21,1134,7001,28,57
"104941",440.5,290.5,10813,3464,27,24,27,107,24,1182,7186,33,56
"104942",441.5,290.5,10780,3370,27,25,32,101,30,1243,7154,32,55
"104943",442.5,290.5,10864,3374,36,20,36,106,23,1207,7195,30,55
"104944",443.5,290.5,10863,3452,25,26,25,119,33,1189,7203,33,56
"104945",444.5,290.5,10845,3586,26,24,27,90,36,1125,7138,29,58
"104946",445.5,290.5,10894,3507,40,23,38,114,14,1149,7027,38,57
"104947",446.5,290.5,11214,3662,31,17,34,80,31,947,6353,40,59
"104948",447.5,290.5,10829,3566,30,22,34,109,17,1190,7149,33,58
"104949",448.5,290.5,10823,3635,31,15,24,99,20,1100,7148,26,59
"104950",449.5,290.5,11334,3681,30,22,23,95,28,1146,7140,32,60
"104951",450.5,290.5,11011,3659,28,22,28,88,27,1115,6956,40,59
"104952",451.5,290.5,11160,3831,37,18,29,95,29,950,6618,40,62
"105200",199.5,289.5,10302,3279,27,37,41,88,18,1154,7652,33,53
"105201",200.5,289.5,10880,3603,29,35,36,88,26,1135,7287,37,58
"105202",201.5,289.5,11182,3618,18,18,34,120,24,1124,7172,35,59
"105203",202.5,289.5,9848,3013,27,27,53,95,18,1055,7501,41,49
"105288",287.5,289.5,10007,3035,30,29,40,78,27,1189,7386,34,49
"105289",288.5,289.5,10219,3219,26,25,42,86,19,1170,7327,41,52
"105420",419.5,289.5,10524,3298,29,24,31,100,22,1220,7098,29,54
"105421",420.5,289.5,10305,3468,31,19,30,102,28,1186,7140,46,56
"105422",421.5,289.5,10938,3424,23,20,33,111,19,1154,7217,32,56
"105423",422.5,289.5,10960,3493,38,17,29,104,28,1176,7137,36,57
"105424",423.5,289.5,11222,3916,23,28,18,109,26,967,6816,34,63
"105425",424.5,289.5,10877,3359,28,26,22,90,29,1205,7204,31,55
"105426",425.5,289.5,10785,3341,27,25,34,112,36,1260,7218,38,54
"105427",426.5,289.5,10628,3260,19,21,28,100,24,1304,7242,33,53
"105428",427.5,289.5,10372,3292,30,8,27,86,29,1221,7106,26,53
"105429",428.5,289.5,10802,3339,34,29,37,116,29,1229,7289,24,54
"105430",429.5,289.5,10948,3616,27,29,33,114,15,1166,7161,34,59
"105431",430.5,289.5,10593,3278,28,16,33,98,20,1266,7237,34,53
"105432",431.5,289.5,10608,3290,25,27,24,105,21,1193,7212,41,53
"105433",432.5,289.5,10780,3594,28,24,25,99,23,1010,6824,30,58
"105434",433.5,289.5,10747,3491,16,22,34,97,23,1206,7160,37,57
"105435",434.5,289.5,11100,3842,30,22,26,102,23,1100,7108,31,62
"105436",435.5,289.5,10310,3557,34,28,21,96,22,1076,6706,35,58
"105437",436.5,289.5,11180,3906,23,24,31,103,26,1040,6994,36,63
"105438",437.5,289.5,10954,3671,25,21,35,110,25,1038,7045,28,60
"105439",438.5,289.5,11087,3648,24,31,35,101,27,1074,7017,29,59
"105440",439.5,289.5,11053,3619,41,27,35,84,25,1104,7045,26,59
"105441",440.5,289.5,10864,3441,30,26,35,79,23,1139,7328,35,56
"105442",441.5,289.5,11143,3385,39,25,28,108,24,1190,7173,36,55
"105443",442.5,289.5,10610,3378,32,26,28,109,26,1204,7088,29,55
"105444",443.5,289.5,10951,3560,27,19,23,91,21,1242,7089,37,58
"105445",444.5,289.5,11074,3550,33,29,32,123,20,1143,7240,32,58
"105446",445.5,289.5,10810,3535,30,33,27,105,19,1111,7054,38,57
"105447",446.5,289.5,11228,3454,30,30,28,83,19,1071,6309,26,56
"105448",447.5,289.5,10875,3525,28,22,25,99,27,1108,6895,29,57
"105449",448.5,289.5,10404,3432,27,19,25,124,28,1109,7070,36,56
"105450",449.5,289.5,11055,3528,30,27,27,91,19,1127,7150,31,57
"105451",450.5,289.5,11241,3852,29,29,26,99,28,972,6793,37,62
"105477",476.5,289.5,11153,3906,29,20,35,81,20,936,6745,32,63
"105478",477.5,289.5,10397,3323,22,18,56,107,28,956,6660,32,54
"105652",151.5,288.5,11538,4137,30,30,26,112,21,857,6956,46,67
"105701",200.5,288.5,9000,2812,28,13,43,91,18,1086,7335,34,46
"105783",282.5,288.5,9733,3109,34,26,44,93,14,1131,6878,27,51
"105784",283.5,288.5,10504,3394,29,19,28,91,29,1190,7152,37,55
"105785",284.5,288.5,10691,3612,40,14,26,112,33,1168,7148,30,59
"105786",285.5,288.5,10620,3384,28,26,29,95,18,1244,7125,41,55
"105787",286.5,288.5,10704,3451,31,34,37,100,22,1264,7333,33,56
"105788",287.5,288.5,10586,3310,33,24,32,99,25,1188,7201,29,54
"105789",288.5,288.5,10641,3318,27,23,32,112,31,1211,7244,34,54
"105790",289.5,288.5,10759,3470,32,22,23,102,19,1168,7099,36,56
"105791",290.5,288.5,10541,3402,38,26,27,108,23,1284,7330,23,55
"105920",419.5,288.5,10547,3362,30,17,39,95,28,1265,7221,28,55
"105921",420.5,288.5,10939,3533,39,23,24,102,24,1157,7003,30,57
"105922",421.5,288.5,10708,3511,26,18,21,79,25,1230,7235,37,57
"105923",422.5,288.5,10762,3531,36,23,27,94,32,1137,7153,32,57
"105924",423.5,288.5,11042,3636,35,22,22,99,21,1122,7100,31,59
"105925",424.5,288.5,10802,3412,39,17,26,102,22,1272,7426,36,55
"105926",425.5,288.5,10637,3472,25,29,30,113,18,1210,7009,32,56
"105927",426.5,288.5,10658,3329,31,23,28,104,19,1240,7027,22,54
"105928",427.5,288.5,11066,3613,31,26,23,105,30,1106,7264,40,59
"105929",428.5,288.5,10823,3313,33,26,40,106,26,1181,7288,31,54
"105930",429.5,288.5,10951,3543,40,23,23,117,17,1174,7263,29,57
"105931",430.5,288.5,10840,3328,44,24,33,97,23,1234,7064,38,54
"105932",431.5,288.5,10420,3238,23,19,21,96,20,1334,7184,31,53
"105933",432.5,288.5,10895,3647,33,24,35,96,23,1183,7149,25,59
"105934",433.5,288.5,10045,3245,34,18,34,110,23,1192,7319,32,53
"105935",434.5,288.5,11167,3858,23,19,27,88,24,1071,7007,35,63
"105936",435.5,288.5,11368,3914,26,16,29,103,24,955,6862,33,63
"105937",436.5,288.5,11186,3877,25,21,24,108,26,1013,6961,24,63
"105938",437.5,288.5,11356,3763,28,24,29,103,25,1069,6924,33,61
"105939",438.5,288.5,10872,3604,34,18,19,105,26,1095,7073,26,58
"105940",439.5,288.5,11111,3670,21,17,30,96,31,1100,6935,36,60
"105941",440.5,288.5,10947,3608,29,23,26,84,20,1132,7112,44,59
"105942",441.5,288.5,10863,3493,23,15,34,105,25,1153,7055,40,57
"105943",442.5,288.5,11056,3573,36,33,23,95,16,1067,7088,35,58
"105944",443.5,288.5,10925,3433,20,17,29,93,25,1126,7141,31,56
"105945",444.5,288.5,10990,3529,35,20,27,98,25,1193,7182,31,57
"105946",445.5,288.5,10774,3508,25,20,25,126,28,1186,7169,29,57
"105947",446.5,288.5,10742,3481,35,21,26,107,23,1181,7253,28,56
"105948",447.5,288.5,10719,3502,21,22,33,103,35,1141,7158,40,57
"105949",448.5,288.5,10711,3320,24,26,23,88,25,1080,6816,49,54
"105950",449.5,288.5,11082,3832,43,30,39,108,23,928,7058,25,62
"105975",474.5,288.5,10680,3853,30,17,20,114,19,1047,6637,38,62
"105976",475.5,288.5,10586,4071,35,22,17,120,22,885,6166,19,66
"105977",476.5,288.5,11552,4040,30,21,21,101,30,936,6902,35,65
"105978",477.5,288.5,11428,4132,27,22,24,111,24,797,6746,37,67
"106282",281.5,287.5,10592,3358,23,31,26,92,21,1195,7294,38,55
"106283",282.5,287.5,10763,3451,33,23,34,96,30,1158,7119,41,56
"106284",283.5,287.5,10694,3297,27,31,22,114,36,1173,7198,32,54
"106285",284.5,287.5,10478,3193,19,30,35,97,20,1272,7322,43,52
"106286",285.5,287.5,10455,3226,26,27,39,97,30,1269,7259,27,52
"106287",286.5,287.5,10474,3240,20,26,27,105,25,1319,7399,28,53
"106288",287.5,287.5,10692,3334,17,19,38,97,26,1325,7398,32,54
"106289",288.5,287.5,10750,3232,34,21,27,85,31,1276,7461,27,53
"106290",289.5,287.5,10625,3165,30,25,26,88,15,1264,7395,25,51
"106291",290.5,287.5,10669,3371,23,22,36,93,26,1209,7077,43,55
"106292",291.5,287.5,11078,3590,28,24,29,103,19,1118,7200,33,58
"106419",418.5,287.5,11032,3587,22,24,32,99,26,1149,7225,40,58
"106420",419.5,287.5,10697,3469,28,23,20,103,25,1140,7220,40,56
"106421",420.5,287.5,10858,3416,31,32,28,101,32,1198,7156,32,55
"106422",421.5,287.5,10768,3426,33,16,19,118,24,1185,7056,40,56
"106423",422.5,287.5,11407,3765,37,22,24,93,30,1010,6899,22,61
"106424",423.5,287.5,10563,3246,28,25,35,83,21,1304,7304,38,53
"106425",424.5,287.5,10735,3183,31,14,36,103,23,1252,7382,37,52
"106426",425.5,287.5,10695,3489,31,32,17,102,25,1231,7293,40,57
"106427",426.5,287.5,10803,3357,29,23,32,106,25,1238,7203,31,55
"106428",427.5,287.5,11012,3833,38,20,30,113,21,1055,6966,25,62
"106429",428.5,287.5,10694,3365,32,25,38,103,12,1232,7266,31,55
"106430",429.5,287.5,10921,3576,20,21,32,107,26,1146,6935,36,58
"106431",430.5,287.5,10399,3376,26,23,29,88,23,1168,7116,43,55
"106432",431.5,287.5,10546,3333,30,18,35,83,19,1216,7090,26,54
"106433",432.5,287.5,10913,3495,22,23,34,102,19,1148,7082,29,57
"106435",434.5,287.5,11451,3891,31,20,24,105,24,986,6930,44,63
"106436",435.5,287.5,11066,3873,35,18,27,96,20,1022,7051,36,63
"106437",436.5,287.5,10740,3658,29,23,28,102,24,1112,6888,45,59
"106438",437.5,287.5,9590,3649,33,27,26,91,18,928,6658,24,59
"106439",438.5,287.5,11109,3656,24,15,30,98,24,1049,7116,32,59
"106440",439.5,287.5,11163,3740,28,26,28,89,27,1031,7134,47,61
"106441",440.5,287.5,11094,3525,28,23,12,78,16,1097,7172,46,57
"106442",441.5,287.5,10986,3661,29,23,21,92,36,1102,7119,41,59
"106443",442.5,287.5,10982,3646,31,32,29,100,30,1162,7065,44,59
"106444",443.5,287.5,10987,3557,26,23,32,124,21,1129,7111,27,58
"106445",444.5,287.5,10794,3593,27,26,33,84,19,1209,7071,29,58
"106446",445.5,287.5,10863,3543,29,18,29,108,28,1158,7094,40,57
"106447",446.5,287.5,10727,3479,33,25,27,109,21,1162,7157,49,56
"106448",447.5,287.5,11032,3555,18,23,20,104,27,1128,7043,44,58
"106449",448.5,287.5,10595,3636,27,26,30,111,22,835,6499,21,59
"106475",474.5,287.5,11566,4152,30,30,24,86,18,932,6728,39,67
"106476",475.5,287.5,11131,3715,23,19,20,92,37,1101,6815,36,60
"106477",476.5,287.5,11494,4353,21,29,20,87,15,753,6564,35,70
"106478",477.5,287.5,11406,4373,27,24,19,94,26,717,6577,38,71
"106501",0.5,286.5,10704,3291,30,18,31,89,22,1224,7301,40,53
"106630",129.5,286.5,11631,4322,29,39,31,109,26,689,6575,27,70
"106633",132.5,286.5,11715,4474,29,30,30,115,24,679,6380,37,72
"106782",281.5,286.5,10034,3057,33,23,38,111,20,1249,7610,41,50
"106783",282.5,286.5,10602,3332,32,17,34,87,35,1210,7173,43,54
"106784",283.5,286.5,10555,3273,24,21,39,107,21,1311,7498,42,53
"106785",284.5,286.5,10532,3347,27,22,38,105,22,1285,7309,29,54
"106786",285.5,286.5,10526,3365,37,15,38,104,18,1240,7311,35,55
"106787",286.5,286.5,10417,3282,25,24,39,93,21,1298,7305,38,53
"106788",287.5,286.5,10429,3208,33,26,26,84,30,1334,7457,37,52
"106789",288.5,286.5,10635,3283,27,28,32,116,26,1302,7276,29,53
"106790",289.5,286.5,10488,3218,32,21,34,104,22,1258,7359,34,52
"106791",290.5,286.5,10497,3203,36,24,28,101,26,1294,7272,36,52
"106792",291.5,286.5,11035,3508,21,37,20,105,24,1090,7132,35,57
"106913",412.5,286.5,11532,4189,30,22,34,106,28,747,6756,45,68
"106918",417.5,286.5,10591,3440,30,23,27,88,29,1101,6938,28,56
"106919",418.5,286.5,10945,3574,23,17,22,96,22,1177,7279,35,58
"106920",419.5,286.5,11082,3623,18,22,27,100,26,1161,7253,38,59
"106921",420.5,286.5,10770,3537,24,31,30,108,21,1150,7230,28,57
"106922",421.5,286.5,11381,3946,27,20,30,95,24,980,6869,37,64
"106923",422.5,286.5,10815,3486,29,19,28,99,17,1095,6971,41,57
"106924",423.5,286.5,10612,3402,37,21,38,105,21,1172,7140,36,55
"106925",424.5,286.5,10494,3196,32,23,26,97,22,1240,7199,33,52
"106926",425.5,286.5,10317,3300,29,19,32,94,24,1185,6813,34,54
"106927",426.5,286.5,10685,3362,36,29,36,107,32,1220,7182,32,55
"106928",427.5,286.5,11177,3739,34,19,22,109,24,1148,7060,42,61
"106929",428.5,286.5,10788,3358,31,19,26,110,24,1243,7289,37,55
"106930",429.5,286.5,10910,3591,33,31,33,120,17,1187,7120,35,58
"106931",430.5,286.5,10901,3539,35,21,33,99,16,1173,7048,37,57
"106932",431.5,286.5,10514,3297,20,23,40,96,34,1292,7388,32,54
"106933",432.5,286.5,10755,3484,26,18,27,101,29,1278,7268,37,57
"106934",433.5,286.5,10946,3576,27,20,19,119,21,1060,7058,26,58
"106935",434.5,286.5,10104,3577,30,23,35,83,20,907,6285,28,58
"106936",435.5,286.5,10846,3761,39,23,31,103,21,1050,7033,49,61
"106937",436.5,286.5,11194,3832,31,27,40,104,25,957,6879,44,62
"106938",437.5,286.5,11210,3887,28,28,34,67,32,903,5432,33,63
"106939",438.5,286.5,11032,3805,37,31,24,117,20,968,6804,33,62
"106940",439.5,286.5,11384,3873,36,17,23,77,34,993,6843,33,63
"106941",440.5,286.5,11138,3737,43,28,22,113,27,990,6811,36,61
"106942",441.5,286.5,11139,3736,25,23,26,115,21,1097,7060,38,61
"106943",442.5,286.5,11173,3578,27,40,25,118,26,1094,7034,27,58
"106944",443.5,286.5,10975,3632,39,23,30,108,28,1119,7128,36,59
"106945",444.5,286.5,11021,3674,32,21,25,97,29,1135,6944,36,60
"106946",445.5,286.5,11039,3634,25,19,20,93,15,1140,7001,34,59
"106947",446.5,286.5,11092,3702,27,22,21,95,20,1079,7004,38,60
"106948",447.5,286.5,10444,3590,48,22,37,91,18,869,6651,39,58
"106975",474.5,286.5,11196,4286,22,27,27,94,28,728,6339,42,69
"106976",475.5,286.5,10841,4071,32,19,22,102,26,755,6302,35,66
"106977",476.5,286.5,11267,4097,24,30,27,81,32,772,6432,32,66
"106978",477.5,286.5,11475,4081,26,26,27,90,27,916,6643,33,66
"107001",0.5,285.5,10627,3418,29,25,24,98,22,1227,7366,29,55
"107129",128.5,285.5,11920,4651,27,24,26,99,19,602,6607,38,75
"107130",129.5,285.5,12109,4785,30,20,17,100,29,525,6369,30,77
"107131",130.5,285.5,11807,4797,28,18,18,91,23,455,6058,34,78
"107134",133.5,285.5,11866,4674,25,26,18,98,19,630,6592,39,76
"107283",282.5,285.5,10552,3332,20,27,23,106,30,1249,7318,37,54
"107284",283.5,285.5,10586,3392,34,25,25,88,12,1249,7134,35,55
"107285",284.5,285.5,10699,3369,25,20,33,94,15,1266,7259,39,55
"107286",285.5,285.5,10783,3381,31,20,35,113,20,1285,7237,31,55
"107287",286.5,285.5,10655,3437,31,31,30,100,24,1304,7226,23,56
"107288",287.5,285.5,10625,3344,20,25,31,99,32,1210,7326,37,54
"107289",288.5,285.5,10768,3477,24,29,23,92,24,1198,7162,29,56
"107290",289.5,285.5,10851,3318,29,27,33,91,30,1219,7199,36,54
"107291",290.5,285.5,10541,3235,25,23,36,84,17,1321,7354,32,53
"107292",291.5,285.5,10927,3374,31,22,29,96,23,1246,7304,28,55
"107293",292.5,285.5,10762,3421,29,23,36,97,12,1188,7074,33,56
"107342",341.5,285.5,11452,4453,25,28,38,106,33,688,6737,39,72
"107417",416.5,285.5,10216,3333,41,23,35,104,28,1107,6923,30,54
"107418",417.5,285.5,10706,3459,29,19,36,93,23,1290,7232,32,56
"107419",418.5,285.5,10032,3365,24,20,35,84,13,1050,6549,33,55
"107420",419.5,285.5,10796,3361,28,27,24,93,21,1213,7173,38,55
"107421",420.5,285.5,10909,3557,30,27,27,103,17,1182,7216,40,58
"107422",421.5,285.5,11354,3933,26,21,20,90,24,921,6912,32,64
"107423",422.5,285.5,11042,3539,19,15,34,94,16,1164,7017,36,57
"107424",423.5,285.5,10624,3340,31,25,41,109,14,1228,7247,35,54
"107425",424.5,285.5,10818,3375,37,23,26,116,24,1314,7408,31,55
"107426",425.5,285.5,10867,3199,40,27,26,91,18,1240,7328,26,52
"107427",426.5,285.5,10472,3164,31,24,23,96,26,1229,7101,56,51
"107428",427.5,285.5,10768,3475,34,29,30,105,23,1072,7125,35,56
"107429",428.5,285.5,10774,3427,30,18,39,95,29,1222,7243,42,56
"107430",429.5,285.5,10850,3487,29,23,29,126,24,1207,6999,37,57
"107431",430.5,285.5,10673,3420,30,21,33,86,24,1126,7019,29,56
"107432",431.5,285.5,10797,3498,30,15,35,104,28,1252,7400,40,57
